image_path,similarity
GC10-DET-2/train/images/img_03_3403406000_00825.jpg,0.43033761
GC10-DET-2/train/images/img_06_3437011300_00001.jpg,0.43027499
GC10-DET-2/train/images/img_06_430103100_01150.jpg,0.43008801
GC10-DET-2/train/images/img_03_425614700_00712.jpg,0.42997810
GC10-DET-2/train/images/img_07_3403406200_01076.jpg,0.42870867
GC10-DET-2/train/images/img_02_3402617200_00001.jpg,0.42765805
GC10-DET-2/train/images/img_06_430103100_01149.jpg,0.42757145
GC10-DET-2/train/images/img_07_4406743300_00001.jpg,0.42741263
GC10-DET-2/train/images/img_07_3437011100_01183.jpg,0.42731628
GC10-DET-2/train/images/img_05_425637900_00899.jpg,0.42641628
GC10-DET-2/train/images/img_07_4405376700_00809.jpg,0.42615047
GC10-DET-2/train/images/img_07_4405133600_00036.jpg,0.42589888
GC10-DET-2/train/images/img_07_4405133600_00034.jpg,0.42587525
GC10-DET-2/train/images/img_02_4403466600_00004.jpg,0.42525694
GC10-DET-2/train/images/img_07_3436814000_00692.jpg,0.42490041
GC10-DET-2/train/images/img_06_427199900_00007.jpg,0.42446592
GC10-DET-2/train/images/img_03_SIS001540_00789.jpg,0.42439148
GC10-DET-2/train/images/img_06_3403405900_00856.jpg,0.42177051
GC10-DET-2/train/images/img_03_SIS001540_00788.jpg,0.42110497
GC10-DET-2/train/images/img_06_425508200_00053.jpg,0.42053783
GC10-DET-2/train/images/img_06_425639800_00873.jpg,0.42048082
GC10-DET-2/train/images/img_02_3436813700_00270.jpg,0.42015785
GC10-DET-2/train/images/img_07_4406743300_00045.jpg,0.41974160
GC10-DET-2/train/images/img_06_3403334000_00839.jpg,0.41904005
GC10-DET-2/train/images/img_07_3436814000_00693.jpg,0.41882211
GC10-DET-2/train/images/img_03_SIS001540_00778.jpg,0.41753787
GC10-DET-2/train/images/img_06_425507400_00053.jpg,0.41692838
GC10-DET-2/train/images/img_03_436068500_00002.jpg,0.41583681
GC10-DET-2/train/images/img_06_3436642500_00002.jpg,0.41548643
GC10-DET-2/train/images/img_02_4402541100_00001.jpg,0.41487741
GC10-DET-2/train/images/img_07_4406743300_00060.jpg,0.41361240
GC10-DET-2/train/images/img_03_SIS001540_00785.jpg,0.41328216
GC10-DET-2/train/images/img_04_425502100_00018.jpg,0.41193053
GC10-DET-2/train/images/img_03_4402766800_00010.jpg,0.41164610
GC10-DET-2/train/images/img_07_4405376800_00038.jpg,0.41154850
GC10-DET-2/train/images/img_03_SIS001540_00772.jpg,0.41134080
GC10-DET-2/train/images/img_06_425503500_00053.jpg,0.41075972
GC10-DET-2/train/images/img_06_3436814000_00681.jpg,0.41059521
GC10-DET-2/train/images/img_06_4406424500_00002.jpg,0.41029346
GC10-DET-2/train/images/img_03_SIS001540_00810.jpg,0.41025153
GC10-DET-2/train/images/img_03_436150100_00001.jpg,0.40955272
GC10-DET-2/train/images/img_03_4404580600_00513.jpg,0.40904710
GC10-DET-2/train/images/img_03_SIS001533_00329.jpg,0.40893263
GC10-DET-2/train/images/img_07_4405377700_00912.jpg,0.40865940
GC10-DET-2/train/images/img_02_3436813700_00788.jpg,0.40837988
GC10-DET-2/train/images/img_06_4406743300_00045.jpg,0.40765238
GC10-DET-2/train/images/img_03_3403404300_01219.jpg,0.40754205
GC10-DET-2/train/images/img_03_SIS001577_00019.jpg,0.40704224
GC10-DET-2/train/images/img_02_4402117200_00004.jpg,0.40647578
GC10-DET-2/train/images/img_07_427199900_00007.jpg,0.40532610
GC10-DET-2/train/images/img_06_4406743300_00066.jpg,0.40514666
GC10-DET-2/train/images/img_06_3403333800_00715.jpg,0.40484554
GC10-DET-2/train/images/img_06_4404374100_01306.jpg,0.40444863
GC10-DET-2/train/images/img_07_3436814000_00694.jpg,0.40421444
GC10-DET-2/train/images/img_06_3436814600_00007.jpg,0.40361127
GC10-DET-2/train/images/img_02_3436813700_00275.jpg,0.40360066
GC10-DET-2/train/images/img_06_4406424300_00002.jpg,0.40357012
GC10-DET-2/train/images/img_02_4403466500_00023.jpg,0.40316886
GC10-DET-2/train/images/img_02_4405356600_00896.jpg,0.40297213
GC10-DET-2/train/images/img_07_4403743900_00001.jpg,0.40238234
GC10-DET-2/train/images/img_02_3436813700_00302.jpg,0.40177795
GC10-DET-2/train/images/img_05_425637800_00891.jpg,0.40161979
GC10-DET-2/train/images/img_03_425508200_00018.jpg,0.40151998
GC10-DET-2/train/images/img_04_SIS001577_00052.jpg,0.40139967
GC10-DET-2/train/images/img_03_3403399500_00888.jpg,0.40102395
GC10-DET-2/train/images/img_07_425390700_00050.jpg,0.40091366
GC10-DET-2/train/images/img_02_3436813700_00276.jpg,0.40083930
GC10-DET-2/train/images/img_06_3403333400_00834.jpg,0.39977133
GC10-DET-2/train/images/img_07_427199900_00008.jpg,0.39953214
GC10-DET-2/train/images/img_07_3436786500_00002.jpg,0.39924610
GC10-DET-2/train/images/img_02_3437009400_00001.jpg,0.39865693
GC10-DET-2/train/images/img_06_4404997500_01006.jpg,0.39795136
GC10-DET-2/train/images/img_02_3436813700_00265.jpg,0.39765996
GC10-DET-2/train/images/img_06_4406743300_00052.jpg,0.39721069
GC10-DET-2/train/images/img_03_SIS001540_00798.jpg,0.39717090
GC10-DET-2/train/images/img_03_SIS001540_00773.jpg,0.39714116
GC10-DET-2/train/images/img_03_4405000700_00831.jpg,0.39706203
GC10-DET-2/train/images/img_07_4405133600_00042.jpg,0.39669940
GC10-DET-2/train/images/img_06_3403403400_00768.jpg,0.39621845
GC10-DET-2/train/images/img_06_3403402100_00857.jpg,0.39557594
GC10-DET-2/train/images/img_02_4402116700_00002.jpg,0.39540049
GC10-DET-2/train/images/img_02_3436813700_00773.jpg,0.39507493
GC10-DET-2/train/images/img_06_4403801500_01282.jpg,0.39506781
GC10-DET-2/train/images/img_06_3436814000_00683.jpg,0.39447069
GC10-DET-2/train/images/img_04_424826800_00003.jpg,0.39368397
GC10-DET-2/train/images/img_06_3403395200_01004.jpg,0.39274201
GC10-DET-2/train/images/img_02_3436813700_00307.jpg,0.39237556
GC10-DET-2/train/images/img_03_SIS001540_00776.jpg,0.39126655
GC10-DET-2/train/images/img_01_4406743300_00461.jpg,0.39119226
GC10-DET-2/train/images/img_06_425637800_00890.jpg,0.39084971
