image_path,similarity
NEU-DET-2/train/images/scratches_248.jpg,0.26626521
NEU-DET-2/train/images/scratches_197.jpg,0.26552275
NEU-DET-2/train/images/scratches_296.jpg,0.26008040
NEU-DET-2/train/images/scratches_259.jpg,0.25981978
NEU-DET-2/train/images/scratches_188.jpg,0.25931969
NEU-DET-2/train/images/scratches_98.jpg,0.25906476
NEU-DET-2/train/images/scratches_194.jpg,0.25848842
NEU-DET-2/train/images/scratches_121.jpg,0.25734973
NEU-DET-2/train/images/scratches_192.jpg,0.25671250
NEU-DET-2/train/images/scratches_159.jpg,0.25645038
NEU-DET-2/train/images/scratches_257.jpg,0.25318149
NEU-DET-2/train/images/pitted_surface_108.jpg,0.25306183
NEU-DET-2/train/images/scratches_253.jpg,0.25204709
NEU-DET-2/train/images/scratches_164.jpg,0.24950668
NEU-DET-2/train/images/pitted_surface_286.jpg,0.24849853
NEU-DET-2/train/images/scratches_129.jpg,0.24848436
NEU-DET-2/train/images/scratches_106.jpg,0.24805477
NEU-DET-2/train/images/scratches_222.jpg,0.24770123
NEU-DET-2/train/images/scratches_246.jpg,0.24763462
NEU-DET-2/train/images/pitted_surface_66.jpg,0.24474880
NEU-DET-2/train/images/scratches_165.jpg,0.24331272
NEU-DET-2/train/images/scratches_140.jpg,0.24258575
NEU-DET-2/train/images/scratches_282.jpg,0.24214791
NEU-DET-2/train/images/scratches_233.jpg,0.24125440
NEU-DET-2/train/images/scratches_286.jpg,0.23974256
NEU-DET-2/train/images/scratches_220.jpg,0.23927048
NEU-DET-2/train/images/pitted_surface_227.jpg,0.23845650
NEU-DET-2/train/images/scratches_158.jpg,0.23615570
NEU-DET-2/train/images/scratches_212.jpg,0.23431791
NEU-DET-2/train/images/pitted_surface_91.jpg,0.23366433
NEU-DET-2/train/images/pitted_surface_260.jpg,0.23284751
NEU-DET-2/train/images/scratches_224.jpg,0.23110743
NEU-DET-2/train/images/scratches_219.jpg,0.23034078
NEU-DET-2/train/images/scratches_235.jpg,0.23023616
NEU-DET-2/train/images/scratches_295.jpg,0.22982438
NEU-DET-2/train/images/scratches_216.jpg,0.22807892
NEU-DET-2/train/images/rolled-in_scale_84.jpg,0.22798406
NEU-DET-2/train/images/rolled-in_scale_103.jpg,0.22511639
NEU-DET-2/train/images/pitted_surface_225.jpg,0.22296758
NEU-DET-2/train/images/pitted_surface_264.jpg,0.22293292
NEU-DET-2/train/images/scratches_157.jpg,0.22260976
NEU-DET-2/train/images/scratches_260.jpg,0.22256169
NEU-DET-2/train/images/scratches_229.jpg,0.22217168
NEU-DET-2/train/images/scratches_267.jpg,0.22154857
NEU-DET-2/train/images/pitted_surface_65.jpg,0.21726301
NEU-DET-2/train/images/scratches_130.jpg,0.21581306
NEU-DET-2/train/images/scratches_223.jpg,0.21494712
NEU-DET-2/train/images/scratches_186.jpg,0.21480145
NEU-DET-2/train/images/scratches_131.jpg,0.21375562
NEU-DET-2/train/images/rolled-in_scale_87.jpg,0.21336584
NEU-DET-2/train/images/scratches_284.jpg,0.21196121
NEU-DET-2/train/images/scratches_166.jpg,0.21158034
NEU-DET-2/train/images/scratches_254.jpg,0.21111137
NEU-DET-2/train/images/scratches_283.jpg,0.21104333
NEU-DET-2/train/images/scratches_265.jpg,0.20985281
NEU-DET-2/train/images/pitted_surface_145.jpg,0.20855440
NEU-DET-2/train/images/pitted_surface_69.jpg,0.20853925
NEU-DET-2/train/images/pitted_surface_274.jpg,0.20847532
NEU-DET-2/train/images/pitted_surface_257.jpg,0.20818047
NEU-DET-2/train/images/pitted_surface_256.jpg,0.20757805
NEU-DET-2/train/images/pitted_surface_86.jpg,0.20670080
NEU-DET-2/train/images/scratches_230.jpg,0.20593223
NEU-DET-2/train/images/pitted_surface_110.jpg,0.20572443
NEU-DET-2/train/images/pitted_surface_234.jpg,0.20401625
NEU-DET-2/train/images/scratches_272.jpg,0.20371221
NEU-DET-2/train/images/scratches_161.jpg,0.20241565
NEU-DET-2/train/images/pitted_surface_188.jpg,0.20217668
NEU-DET-2/train/images/pitted_surface_104.jpg,0.20132598
NEU-DET-2/train/images/scratches_191.jpg,0.20044173
NEU-DET-2/train/images/scratches_155.jpg,0.20006272
NEU-DET-2/train/images/scratches_126.jpg,0.19883241
NEU-DET-2/train/images/scratches_210.jpg,0.19868214
